CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-11 00:00,0,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-12 00:00,0.697,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-13 00:00,0.075,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-14 00:00,0.551,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-15 00:00,0,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-16 00:00,0,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-17 00:00,0,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-18 00:00,0,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-19 00:00,15.522,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-20 00:00,15.27,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-21 00:00,4.24,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-22 00:00,0.017,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-23 00:00,0,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-24 00:00,0.131,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-25 00:00,0,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-26 00:00,0,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-27 00:00,21.231,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-02-28 00:00,3.216,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-01 00:00,9.788,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-02 00:00,2.009,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-03 00:00,0.008,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-04 00:00,28.846,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-05 00:00,0.005,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-06 00:00,0,50,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-07 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-08 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-09 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-10 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-11 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-12 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-13 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-14 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-15 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-16 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-17 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-18 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-19 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-20 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-21 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-22 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-23 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-24 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-25 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-26 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-27 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-28 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-29 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-30 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-03-31 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-01 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-02 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-03 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-04 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-05 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-06 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-07 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-08 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-09 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-10 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-11 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-12 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-13 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-14 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-15 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-16 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-17 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-18 00:00,0,-1,,900
27015330,AEROPUERTO OLAYA HERRERA - AUT [27015330],6.224679,-75.588225,1500,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,12/05/2014 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2019-04-19 00:00,0,-1,,900
